;Evaluation
1776;1481.4773
1777;1760.1879
1778;2347.8308
1779;1483.7834
1780;2350.2212
1781;2564.7757
1782;3527.4115
1783;2171.6328
1784;1284.1891
1785;2018.9268
1786;1885.2603
1787;3142.9835
1788;2176.8303
1789;1769.6059
1790;1888.5104
1791;1771.4064
1792;1350.5829
1793;2182.6283
1794;1290.6847
1795;1495.4206
1796;1137.4777
1797;1422.7943
1798;1423.7425
1799;1899.2467
1800;1425.3759
1801;1677.8486
1802;2195.0290
1803;4077.3326
1804;3172.1089
1805;2855.7955
1806;2597.0843
1807;1681.3417
1808;1430.0849
1809;1506.2974
1810;2385.8018
1811;1023.4146
1812;4094.5000
1813;989.2915
1814;1367.1036
1815;2051.5121
1816;2052.4348
1817;1691.1746
1818;1598.1611
1819;2055.7045
1820;2056.6310
1821;873.4779
1822;1602.3010
1823;5769.0633
1824;1603.4592
1825;2221.0890
1826;1256.3522
1827;2408.8380
1828;1446.2498
1829;1929.2476
1830;1608.6463
1831;2413.8615
1832;1380.2878
1833;1705.9966
1834;2231.8325
1835;3224.6400
1836;1814.7903
1837;1452.7800
1838;2235.9656
1839;2907.6522
1840;1212.4674
1841;1164.9267
1842;1714.0663
1843;2649.9028
1844;1166.9157
1845;1459.5911
1846;1391.0376
1847;1124.4443
1848;2089.1761
1849;1721.4342
1850;2091.2386
1851;2253.0180
1852;1723.8328
1853;977.8007
1854;1276.3021
1855;1224.0742
1856;1013.9895
1857;1838.7886
1858;1635.4126
1859;2944.6308
1860;2104.2335
1861;2455.8524
1862;2105.9403
1863;2681.0979
1864;1967.0671
1865;1283.8233
1866;1969.3932
1867;1970.3228
1868;2956.3676
1869;1479.1308
1870;1557.9170
1871;2115.2383
1872;1234.8421
1873;1853.1951
1874;1854.0642
1875;1484.1975
1876;1650.0502
1877;1100.9762
1878;2124.2356
1879;1653.1244
1880;1353.5076
1881;2707.9205
1882;1490.3025
1883;1296.8603
1884;1658.0103
1885;2714.0095
1886;2297.3861
1887;1660.1660
1888;1573.7337
1889;2300.9884
1890;1870.4877
1891;3326.1901
1892;2722.3354
1893;1872.5398
1894;1998.3055
1895;1874.3461
1896;2727.2218
1897;2000.8936
1898;1766.4303
1899;2503.3451
1900;1768.0015
1901;1879.4360
1902;1583.6265
1903;1672.5474
1904;1882.5468
1905;1435.2687
1906;2010.2850
1907;3016.3139
1908;2743.0059
1909;974.2845
1910;2324.2067
1911;2159.1147
1912;1512.3255
1913;2327.5737
1914;1376.3339
1915;1594.5949
1916;1894.5109
1917;2526.9280
1918;1264.4211
1919;3794.1355
1920;1687.2132
1921;2531.7300
1922;2170.9630
1923;2027.1608
1924;1323.0094
1925;2174.4366
1926;1450.5731
1927;2344.1533
1928;1452.0878
1929;2179.0533
1930;2034.7118
1931;1796.2727
1932;1797.2088
1933;2183.2492
1934;1456.4413
1935;1700.1215
1936;1801.0669
1937;1531.8531
1938;2043.4003
1939;1226.9984
1940;2557.1577
1941;2361.3682
1942;1806.6901
1943;1536.5851
1944;1397.8402
1945;2366.4953
1946;1810.6110
1947;1466.6827
1948;4400.8994
1949;1622.3293
1950;2055.8801
1951;1402.6873
1952;908.5608
1953;2575.1678
1954;2810.1805
1955;1472.9504
1956;1547.5288
1957;2580.1212
1958;2815.5840
1959;1549.5191
1960;2384.7947
1961;1824.6005
1962;2216.5113
1963;1552.5057
1964;2218.7906
1965;1942.3758
1966;2590.7236
1967;1637.1915
1968;2393.7284
1969;2829.8521
1970;1946.4588
1971;1640.0688
1972;1948.5115
1973;1732.9343
1974;3466.7535
1975;2229.5529
1976;1487.3149
1977;1953.0343
1978;1736.9732
1979;3127.4504
1980;2085.8967
1981;2608.2809
1982;1361.7881
1983;1649.4247
1984;1844.4122
1985;2613.8304
1986;1845.9957
1987;2414.9130
1988;2415.8341
1989;1848.3409
1990;1964.7930
1991;1747.4215
1992;1656.3968
1993;2248.8932
1994;2422.7972
1995;1853.6661
1996;1751.6171
1997;2426.2338
1998;1972.2502
1999;2869.6332
2000;3508.2157
2001;2256.2079
2002;2257.1326
2003;1437.3098
2004;1581.9891
2005;2877.2503
2006;1759.2599
2007;2262.8217
2008;3960.8088
2009;2113.3634
2010;1133.0851
2011;1587.2671
2012;1443.9152
2013;2888.6462
2014;1589.6973
2015;2120.5267
2016;1871.9918
2017;2122.5184
2018;1990.7955
2019;1991.7271
2020;2656.5500
2021;3188.7571
2022;1595.3228
2023;1520.2973
2024;1878.8943
2025;2662.6810
2026;1997.9450
2027;1998.8805
2028;2285.3583
2029;2000.6225
2030;2463.2173
2031;2002.2981
2032;2136.7153
2033;2466.3619
2034;1782.1434
2035;2917.1328
2036;2292.9590
2037;2676.0325
2038;2294.6671
2039;2921.3812
2040;2922.2855
2041;1891.8290
2042;1287.3996
2043;2476.6882
2044;4600.4154
2045;2147.7827
2046;1790.7404
2047;1612.6106
2048;1536.7694
2049;1404.0927
2050;2485.0772
2051;1616.2478
2052;2694.6574
2053;1540.7420
2054;2697.2097
2055;2490.6337
2056;1905.5407
2057;1800.6105
2058;2161.5881
2059;1351.9484
2060;1248.9113
2061;2706.8896
2062;2707.7963
2063;1912.3242
2064;2168.2251
2065;1712.7002
2066;2504.0603
2067;1809.4302
2068;1303.7431
2069;3260.2434
2070;2717.7827
2071;2509.6411
2072;1419.4376
2073;2177.3308
2074;2722.5760
2075;3267.9882
2076;1816.4908
2077;1487.1716
2078;6544.3473
2079;3636.6301
2080;1559.5066
2081;2978.1435
2082;1725.1325
2083;2049.5296
2084;1929.9016
2085;1059.3002
2086;2053.3297
2087;2987.5633
2088;2528.8552
2089;4110.2583
2090;2193.0658
2091;1828.4963
2092;2195.1147
2093;2533.7326
2094;2745.7880
2095;2746.6813
2096;2060.9459
2097;2998.6465
2098;3299.4060
2099;2357.6459
2100;2063.8745
2101;2752.7433
2102;1652.5913
2103;5509.4555
2104;2362.1138
2105;1654.4244
2106;1742.4430
2107;2070.0804
2108;2366.7253
2109;2549.6963
2110;2072.5552
2111;2764.3113
2112;2074.1591
2113;2075.0946
2114;3019.2142
2115;1384.7615
2116;2374.8001
2117;1330.8464
2118;2560.1600
2119;1233.6305
2120;1587.0443
2121;2222.7909
2122;3031.9701
2123;1390.6095
2124;2782.1226
2125;1452.4938
2126;1519.4659
2127;1592.7590
2128;1859.1574
2129;1969.4576
2130;2093.4767
2131;2577.4921
2132;2095.1477
2133;3353.1328
2134;3354.0165
2135;1290.9656
2136;3052.2564
2137;1399.9072
2138;1769.2444
2139;1770.1901
2140;2588.1189
2141;2103.7790
2142;1530.9704
2143;1982.1890
2144;1297.0035
2145;1349.8377
2146;1777.0447
2147;2251.8531
2148;4826.2490
2149;1877.8147
2150;1690.9773
2151;1410.1035
2152;1991.6730
2153;1613.2545
2154;2118.3156
2155;2119.2313
2156;2261.4361
2157;1542.8346
2158;2425.3798
2159;1998.3039
2160;3089.1891
2161;3398.9825
2162;2125.2984
2163;2616.6717
2164;2430.6920
2165;1891.4240
2166;1622.1699
2167;2271.9674
2168;1623.7819
2169;1421.7522
2170;3792.2081
2171;2276.2525
2172;1265.5426
2173;2848.3796
2174;2849.2940
2175;1487.5383
2176;3111.2050
2177;2282.4782
2178;2446.4366
2179;2015.6499
2180;2285.3220
2181;2143.4248
2182;1805.8820
2183;2451.7603
2184;1561.1629
2185;4293.9101
2186;3436.0214
2187;2148.4457
2188;1637.8516
2189;1911.7669
2190;3129.2479
2191;1812.6152
2192;2460.8887
2193;1498.8854
2194;1916.1827
2195;2875.1890
2196;1917.7291
2197;1279.4441
2198;1728.1961
2199;1192.8216
2200;2035.7492
2201;4944.8128
2202;2473.3172
2203;4947.4822
2204;2165.4319
2205;2888.1572
2206;1238.7387
2207;2168.7239
2208;1827.2327
2209;2894.0121
2210;1828.7406
2211;1655.5228
2212;2484.2057
2213;1933.1005
2214;1513.7707
2215;3869.3912
2216;1833.8111
2217;2681.0294
2218;3486.2314
2219;2179.8260
2220;2180.7556
2221;1662.4758
2222;2686.4576
2223;3175.8044
2224;2329.8488
2225;3883.9660
2226;1942.9093
2227;1666.2950
2228;3888.8865
2229;1945.3789
2230;1459.9882
2231;2336.9111
2232;2337.8099
2233;2698.3816
2234;1595.4502
2235;1848.3064
2236;2066.6883
2237;1597.9358
2238;2511.9658
2239;2706.0941
2240;3199.0175
2241;2514.4351
2242;1467.7071
2243;2072.9903
2244;1469.3113
2245;1603.8349
2246;1858.0174
2247;1766.0636
2248;1682.9148
2249;2079.7754
2250;1263.6816
2251;1770.0997
2252;1967.7180
2253;1687.5655
2254;1969.7670
2255;1970.6770
2256;1867.8469
2257;986.7778
2258;2221.1793
2259;1546.1223
2260;2371.6453
2261;2224.3485
2262;1780.4243
2263;2740.0321
2264;1485.1312
2265;3565.2078
2266;1698.6654
2267;2548.9233
2268;4461.4734
2269;1488.1140
2270;1880.6683
2271;2978.6367
2272;2234.8980
2273;1882.9643
2274;1789.7593
2275;1492.4180
2276;1791.8453
2277;2757.6054
2278;1494.6569
2279;2392.3794
2280;1561.1987
2281;2763.0407
2282;1996.4702
2283;2765.1625
2284;2996.4964
2285;2766.9094
2286;2249.0485
2287;2768.9750
2288;2572.1122
2289;1441.3368
2290;1567.6243
2291;3278.6601
2292;2577.0162
2293;1337.1914
2294;1505.2924
2295;3613.5969
2296;1807.7311
2297;1340.0160
2298;1645.5092
2299;2414.3451
2300;1725.4352
2301;2788.1632
2302;1813.2546
2303;2591.2876
2304;2791.5333
2305;2593.0560
2306;2136.3948
2307;2137.3278
2308;1580.6746
2309;1515.7593
2310;2599.3667
2311;1655.0714
2312;4552.3083
2313;1584.3660
2314;1519.3052
2315;1303.2231
2316;1259.2474
2317;1739.9107
2318;2610.7878
2319;2285.3689
2320;2438.6581
2321;3658.8522
2322;4574.4316
2323;2033.9537
2324;1744.3393
2325;2617.4355
2326;1929.5797
2327;1746.7609
2328;4076.6488
2329;2621.6251
2330;2294.8528
2331;2160.7993
2332;1531.5201
2333;3063.9206
2334;2829.1335
2335;2830.0499
2336;1937.2938
2337;3681.7421
2338;3069.0297
2339;1151.8495
2340;2633.7077
2341;2634.6327
2342;3074.6514
2343;1153.9620
2344;1944.4599
2345;2463.9108
2346;2310.8510
2347;2845.0444
2348;2055.6945
2349;5286.9223
2350;2056.9550
2351;2645.5803
2352;2646.4877
2353;1611.8567
2354;4634.9594
2355;3371.7635
2356;1484.5302
2357;3093.6843
2358;2321.1990
2359;2476.8761
2360;1770.1433
2361;2324.2367
2362;1691.2972
2363;1692.2506
2364;3385.4038
2365;3104.1993
2366;2192.1386
2367;1962.3318
2368;4661.2828
2369;2331.5766
2370;2665.5843
2371;2333.3177
2372;1965.8424
2373;1966.7876
2374;1967.7339
2375;3399.7168
2376;1496.8336
2377;3119.3155
2378;2202.8070
2379;2675.7634
2380;1873.9760
2381;1973.5462
2382;2084.1258
2383;2501.8171
2384;3412.4753
2385;1877.8100
2386;1633.8312
2387;1978.7415
2388;3418.7306
2389;2893.6876
2390;1881.8436
2391;1882.7882
2392;3424.1492
2393;2216.5075
2394;2217.4421
2395;3427.8620
2396;1985.4935
2397;2220.0173
2398;2516.9480
2399;2221.7726
2400;2099.2772
2401;4199.4225
2402;2224.1554
2403;2364.0970
2404;2102.3569
2405;5406.9142
2406;2103.6299
2407;1993.8456
2408;2368.5960
2409;1723.5661
2410;2709.3869
2411;1997.3358
2412;2530.8844
2413;2234.0722
2414;2235.0112
2415;2375.6338
2416;4752.1348
2417;2925.3060
2418;1585.4963
2419;2927.9794
2420;1904.1345
2421;3809.1643
2422;2721.7457
2423;2006.4355
2424;1658.4435
2425;2935.0839
2426;1659.9097
2427;3471.6268
2428;1910.3358
2429;2123.5355
2430;2389.9081
2431;1594.2254
2432;2014.6485
2433;2015.5905
2434;2554.0121
2435;1916.4501
2436;3194.9925
2437;2950.1415
2438;2019.4620
2439;1828.0821
2440;2400.2780
2441;3492.2110
2442;2561.8824
2443;2135.7865
2444;2403.6957
2445;2564.8664
2446;1832.9958
2447;1925.5880
2448;1751.4863
2449;1927.5822
2450;3856.0602
2451;2755.2480
2452;1929.5710
2453;2271.0184
2454;2413.8908
2455;2759.6475
2456;2273.5869
2457;1681.4265
2458;2036.3499
2459;3518.2379
2460;3519.1437
2461;1249.6937
2462;2153.1924
2463;1686.0610
2464;2282.0202
2465;2587.2191
2466;2283.7785
2467;2284.7150
2468;2590.2722
2469;2776.2096
2470;2430.1013
2471;2991.8057
2472;2431.7749
2473;2594.8244
2474;3539.3035
2475;5562.6115
2476;2291.4233
2477;2292.3585
2478;2784.5034
2479;2294.0569
2480;2053.5193
2481;1858.8948
2482;3003.7507
2483;3004.6694
2484;1776.4359
2485;1629.3553
2486;2607.8962
2487;2608.8230
2488;2060.5375
2489;3012.4740
2490;2304.5868
2491;1866.5671
2492;3920.6845
2493;1453.0647
2494;4360.0782
2495;1707.0701
2496;3570.2354
2497;4364.3966
2498;2183.0851
2499;1456.3485
2500;1873.3983
2501;1574.6044
2502;2812.7151
2503;2462.0577
2504;4924.9806
2505;2463.4233
2506;1643.2378
2507;2465.7904
2508;3946.1520
2509;1196.7695
2510;2469.2696
2511;2634.8168
2512;1719.3125
2513;4943.8919
2514;2637.6685
2515;2473.7482
2516;2474.6220
2517;3046.6088
2518;2476.3016
2519;2830.9837
2520;2831.8394
2521;1888.8323
2522;1889.7822
2523;2205.6794
2524;3610.1789
2525;3055.6807
2526;1987.1395
2527;2484.8574
2528;2339.6188
2529;1808.8375
2530;1895.9206
2531;2655.2134
2532;2845.7960
2533;3065.6221
2534;1733.6963
2535;2659.2642
2536;2216.9947
2537;4434.8491
2538;2101.6605
2539;2853.1064
2540;3329.5326
2541;2351.1958
2542;3634.5686
2543;2222.0622
2544;3077.6153
2545;2501.4909
2546;2859.7486
2547;2108.1280
2548;2671.2223
2549;2505.1989
2550;4454.4621
2551;2673.5758
2552;2359.9192
2553;2360.8457
2554;3345.4408
2555;1487.8175
2556;2115.2115
2557;2680.1975
2558;2365.8183
2559;3352.4871
2560;2235.9317
2561;2875.6924
2562;2684.9084
2563;2014.6193
2564;1919.6342
2565;4479.9794
2566;2016.8900
2567;2522.0323
2568;3669.3123
2569;2523.5854
2570;2019.7430
2571;2525.6083
2572;2245.9092
2573;1838.5105
2574;1839.4604
2575;3373.2560
2576;2249.7774
2577;1761.6488
2578;1842.6618
2579;1267.7967
2580;3381.6951
2581;1845.5112
2582;3691.9045
2583;3385.1503
2584;2257.6548
2585;2258.5905
2586;1768.5433
2587;2712.6975
2588;1770.1029
2589;2395.7261
2590;2909.9488
2591;2145.1160
2592;4529.4601
2593;1853.9114
2594;2400.1150
2595;2721.0471
2596;4082.4671
2597;3141.2712
2598;2269.6360
2599;4540.1425
2600;5108.5281
2601;3406.5724
2602;1947.5629
2603;10225.4521
2604;2045.9875
2605;4547.5104
2606;2558.9101
2607;2155.8181
2608;2410.3730
2609;3152.9448
2610;3727.1078
2611;2929.3579
2612;1865.0886
2613;2052.5454
2614;2415.6962
2615;1956.4605
2616;3161.3489
2617;1713.3041
2618;2165.1178
2619;1789.5297
2620;2573.3204
2621;4575.6715
2622;2942.4109
2623;2747.1783
2624;2290.2528
2625;2062.1719
2626;2171.6510
2627;1179.8571
2628;5162.7418
2629;2430.4631
2630;3443.9817
2631;2296.8750
2632;2584.9139
2633;1478.0557
2634;2957.0330
2635;1534.2381
2636;1883.8782
2637;2182.2748
2638;1885.5986
2639;2305.5608
2640;3193.2264
2641;2185.7326
2642;1539.0684
2643;4156.3806
2644;2445.8669
2645;2310.9260
2646;1664.8218
2647;2191.5014
2648;4164.7436
2649;4628.3772
2650;3205.1820
2651;2977.1667
2652;2084.9585
2653;2607.1086
2654;2086.6326
2655;3794.7825
2656;2456.3750
2657;2983.6630
2658;3214.0947
2659;2985.4411
2660;3483.9228
2661;2201.3161
2662;4183.3982
2663;2202.7321
2664;1993.8893
2665;3490.2183
2666;2205.2940
2667;3492.6278
2668;3493.5348
2669;2795.7592
2670;3226.7915
2671;2997.2313
2672;2209.4141
2673;1555.7312
2674;2626.2240
2675;2472.6789
2676;2213.2889
2677;2629.2133
2678;1618.9336
2679;2005.3413
2680;6016.8707
2681;1755.8728
2682;3512.6483
2683;3513.5606
2684;3012.4771
2685;4218.3338
2686;2813.1540
2687;4220.6174
2688;2483.6522
2689;2223.1574
2690;2112.9469
2691;2818.1911
2692;2819.1045
2693;2226.5532
2694;2821.2275
2695;3023.6666
2696;6048.1843
2697;2117.8092
2698;2118.7512
2699;3853.1817
2700;3261.3009
2701;2827.3821
2702;2020.5081
2703;2122.4773
2704;5307.0320
2705;2235.4327
2706;4248.1188
2707;3268.6973
2708;2237.3662
2709;2238.3030
2710;2026.0621
2711;3273.7860
2712;3869.9225
2713;2661.5017
2714;3042.6414
2715;3277.5968
2716;1218.3595
2717;2509.3251
2718;3047.9633
2719;2134.5223
2720;1642.8947
2721;1942.5525
2722;1474.6196
2723;2673.6815
2724;3056.5565
2725;3891.0674
2726;2378.8155
2727;3059.4031
2728;4284.0543
2729;2678.4664
2730;2256.4951
2731;1949.7411
2732;2681.8275
2733;2044.2474
2734;1952.2803
2735;1790.5366
2736;2686.7306
2737;3307.6613
2738;2688.4084
2739;2264.8649
2740;2532.2447
2741;2153.3471
2742;3313.7580
2743;1596.4738
2744;2269.6178
2745;3318.0508
2746;3922.2378
2747;2158.1787
2748;3321.1888
2749;2273.3343
2750;2400.5734
2751;3929.1044
2752;2702.1930
2753;4804.7640
2754;3089.7012
2755;2704.4198
2756;1603.5810
2757;4330.5644
2758;2548.3304
2759;2407.6927
2760;2408.6338
2761;1971.6384
2762;4820.4435
2763;5423.8643
2764;4822.0819
2765;2553.8025
2766;2714.3495
2767;3949.0260
2768;2414.1802
2769;1890.3126
2770;4348.6057
2771;3345.9996
2772;1404.1256
2773;3628.2385
2774;4354.7792
2775;1815.4476
2776;2075.7437
2777;3633.4643
2778;2423.2456
2779;5453.1689
2780;2078.3006
2781;4365.3163
2782;2183.6050
2783;2427.1663
2784;3361.6105
2785;3122.4196
2786;2301.6665
2787;3364.8943
2788;2574.0925
2789;2918.2334
2790;2736.7768
2791;2737.6492
2792;1565.3321
2793;2922.8789
2794;2436.6723
2795;4386.9042
2796;1994.9961
2797;1995.9471
2798;2928.3071
2799;3994.0517
2800;3380.4998
2801;2313.9179
2802;2748.7121
2803;3998.9351
2804;2750.2022
2805;3385.7826
2806;2001.6406
2807;4404.4021
2808;1915.9114
2809;4407.3926
2810;2099.7047
2811;3150.4839
2812;2941.3577
2813;3677.5700
2814;1919.6768
2815;2598.1436
2816;2104.2092
2817;2210.3665
2818;2211.2649
2819;3402.8174
2820;3160.6854
2821;1924.8393
2822;4919.9189
2823;2605.5433
2824;2953.7991
2825;4028.8090
2826;2462.9915
2827;3695.3886
2828;2464.5344
2829;3697.7151
2830;3698.6265
2831;2220.1105
2832;2776.0713
2833;2613.7088
2834;2222.5892
2835;2779.1362
2836;2118.3869
2837;6356.0072
2838;1712.1916
2839;2343.9446
2840;3181.9861
2841;2970.7833
2842;2622.2185
2843;2123.6987
2844;3186.4702
2845;1594.1971
2846;2790.7801
2847;2627.5559
2848;4467.7354
2849;2629.0136
2850;2794.2603
2851;4065.2761
2852;1864.2067
2853;3729.3247
2854;2984.3901
2855;1947.2964
2856;1445.7330
2857;2802.0424
2858;2989.7746
2859;3450.6588
2860;2361.9202
2861;3206.3892
2862;2993.5610
2863;2994.4895
2864;2139.8629
2865;4494.5889
2866;1873.6987
2867;3460.0498
2868;2999.6254
2869;4091.2802
2870;3751.2426
2871;2501.7666
2872;2502.6515
2873;2253.3266
2874;2651.9070
2875;3006.4268
2876;1961.6638
2877;3223.6558
2878;2257.4584
2879;7525.6915
2880;2377.4658
2881;3475.6766
2882;1674.4315
2883;2660.3289
2884;3769.7023
2885;3016.6921
2886;4114.5740
2887;2663.3089
2888;2156.9592
2889;2157.9058
2890;3777.2472
2891;2519.1067
2892;2268.1424
2893;2269.0892
2894;2389.4586
2895;3243.7557
2896;3785.2813
2897;2524.4458
2898;4544.8989
2899;2165.1884
2900;3789.9916
2901;2166.6502
2902;3250.8991
2903;5689.9335
2904;2396.7019
2905;2070.8287
2906;1628.0373
2907;2849.9850
2908;3258.0509
2909;2281.5837
2910;3043.0202
2911;2075.7069
2912;2404.3940
2913;2538.9094
2914;2857.2084
2915;2690.0767
2916;2541.5407
2917;2691.9801
2918;4161.2392
2919;2693.5050
2920;2694.4430
2921;3054.6303
2922;5091.9337
2923;2183.2075
2924;2293.3160
2925;3529.0993
2926;3824.1005
2927;2869.0106
2928;1996.7833
2929;2702.4677
2930;2872.3047
2931;3830.6533
2932;2704.9263
2933;2190.6493
2934;3539.6611
2935;4184.1410
2936;2708.3210
2937;3289.5936
2938;3543.5593
2939;4188.7503
2940;4189.6550
2941;3841.4308
2942;3293.5671
2943;2427.7840
2944;2714.3421
2945;2198.2750
2946;2099.3054
2947;2717.6851
2948;3554.8142
2949;2201.5499
2950;1779.1343
2951;1596.0481
2952;2437.0181
2953;1597.6309
2954;4634.0205
2955;5793.3860
2956;2440.2033
2957;3864.5668
2958;1496.9238
2959;4641.3616
2960;2110.6626
2961;2732.3851
2962;2581.5277
2963;3873.1923
2964;2021.7506
2965;4228.2035
2966;2448.8511
2967;3580.0084
2968;2217.1453
2969;2587.6128
2970;2218.9028
2971;3107.3803
2972;2590.4097
2973;1727.8930
2974;2592.7757
2975;2030.0631
2976;2594.9119
2977;4247.1238
2978;3594.6409
2979;2749.7769
2980;5844.1476
2981;2126.0973
2982;2924.3123
2983;3899.9897
2984;2753.8715
2985;3121.9840
2986;1874.1474
2987;2130.6655
2988;3907.1199
2989;2605.6879
2990;2759.8989
2991;1422.7344
2992;2609.2620
2993;2472.8779
2994;3615.1225
2995;2238.8802
2996;3617.5726
2997;4276.2178
2998;2614.1854
2999;2477.5390
3000;2943.0067
3001;3924.9213
3002;2944.5485
3003;3624.9804
3004;2357.1795
3005;5893.8008
3006;2620.3981
3007;2359.2977
3008;1748.5885
3009;2249.1358
3010;2952.9172
3011;2487.6112
3012;3151.9013
3013;2782.0278
3014;3379.0296
3015;5257.1329
3016;2254.0071
3017;1691.4653
3018;3644.0587
3019;2632.7613
3020;3160.2427
3021;1897.1043
3022;3388.6125
3023;1825.5950
3024;3956.3652
3025;1696.5474
3026;3394.0152
3027;3168.6760
3028;3395.9310
3029;2378.0880
3030;2068.8571
3031;6798.5193
3032;2505.6601
3033;2506.5508
3034;2977.4631
3035;1906.5344
3036;2270.6342
3037;2805.8392
3038;3180.8755
3039;2512.1610
3040;2652.6678
3041;3979.9143
3042;4776.7894
3043;2389.3376
3044;2276.5097
3045;1449.6569
3046;3987.4709
3047;2393.4202
3048;2816.7279
3049;2521.1762
3050;3194.4201
3051;4356.9337
3052;2996.3230
3053;3425.2886
3054;3426.2134
3055;3198.7272
3056;2399.9939
3057;6000.8515
3058;2824.8683
3059;2668.8736
3060;3003.4123
3061;4005.4499
3062;1923.5698
3063;3700.0910
3064;3207.6750
3065;2533.3188
3066;3703.4388
3067;2675.6459
3068;2535.7644
3069;2835.0267
3070;2096.4080
3071;3215.3560
3072;3710.9443
3073;1930.6494
3074;4023.0869
3075;2195.3625
3076;2684.1566
3077;2685.0982
3078;4394.6937
3079;2418.0280
3080;2418.9735
3081;4399.0335
3082;1862.0878
3083;3725.0958
3084;2849.4736
3085;2850.4059
3086;1564.0922
3087;1940.4317
3088;4851.9745
3089;4044.2166
3090;3236.3013
3091;3034.9623
3092;2698.6860
3093;2699.6259
3094;4418.4725
3095;1676.9018
3096;4421.7376
3097;3243.5374
3098;2561.6193
3099;4056.8061
3100;3745.6577
3101;3479.0318
3102;2866.0228
3103;4061.1027
3104;6092.5205
3105;2708.7262
3106;2709.6655
3107;2710.6076
3108;6970.9749
3109;2711.8760
3110;2570.0894
3111;2713.8141
3112;2571.9264
3113;3055.0939
3114;2573.6363
3115;3762.3791
3116;3261.6483
3117;3495.5440
3118;3263.4334
3119;2720.4641
3120;1814.5843
3121;2722.8132
3122;2228.7082
3123;3772.5801
3124;3773.5000
3125;2726.2328
3126;2583.6917
3127;3777.0852
3128;2135.8250
3129;2586.4160
3130;2048.5349
3131;2138.5548
3132;2460.2769
3133;3515.6025
3134;1969.6957
3135;2897.5472
3136;3284.8142
3137;5475.5717
3138;3791.6979
3139;3081.6903
3140;3288.0614
3141;2055.9930
3142;3290.4861
3143;2598.6948
3144;2469.7028
3145;2745.0521
3146;4941.9853
3147;3530.9149
3148;2472.5824
3149;1978.9844
3150;3299.2387
3151;4124.9571
3152;4500.8536
3153;2751.4636
3154;2607.5784
3155;3539.7840
3156;2916.0488
3157;1983.8688
3158;3816.0486
3159;4961.7534
3160;2256.2443
3161;1839.3784
3162;1911.0461
3163;5521.6750
3164;4518.6401
3165;4519.5477
3166;1715.2745
3167;3317.1262
3168;4524.2540
3169;3555.6899
3170;4149.2172
3171;2621.4490
3172;3113.9034
3173;2623.1709
3174;2374.2903
3175;3324.9322
3176;2934.7026
3177;3326.9246
3178;3327.8513
3179;3840.7444
3180;2937.9756
3181;1665.7989
3182;1851.8489
3183;4546.2195
3184;3334.8130
3185;2779.8981
3186;2502.8544
3187;3338.0678
3188;4173.4939
3189;3339.7249
3190;2505.7341
3191;3855.8862
3192;2387.9166
3193;2090.3626
3194;1619.3116
3195;2391.3605
3196;3863.8846
3197;1794.9083
3198;3141.9615
3199;2646.7988
3200;4191.6779
3201;5030.9053
3202;2287.7277
3203;2397.6048
3204;2289.5718
3205;2799.3072
3206;4199.8712
3207;2520.8698
3208;2966.6673
3209;3880.4055
3210;3604.1570
3211;1803.0402
3212;2658.0471
3213;2526.0909
3214;3609.6191
3215;3369.9037
3216;2528.3716
3217;2662.3875
3218;3373.2818
3219;2530.9071
3220;2978.4674
3221;2026.3084
3222;4222.3881
3223;5067.7599
3224;2204.3233
3225;2535.9196
3226;3382.1425
3227;3624.6459
3228;3172.4982
3229;3626.6337
3230;5642.3126
3231;5643.1990
3232;3628.6917
3233;2674.7188
3234;4235.8829
3235;3177.8442
3236;2676.9702
3237;4624.7623
3238;2120.6387
3239;2828.4556
3240;2315.1347
3241;2830.5480
3242;2123.8656
3243;3399.0816
3244;2833.5065
3245;3644.0036
3246;5669.3171
3247;3925.8113
3248;2127.4330
3249;3192.0819
3250;2433.0034
3251;4645.7250
3252;1549.5339
3253;2325.2517
3254;3935.9483
3255;2047.6512
3256;4266.8539
3257;1897.3351
3258;4657.9847
3259;4658.8842
3260;3661.4777
3261;3944.0424
3262;2137.3135
3263;3018.2943
3264;4665.5379
3265;2444.8034
3266;3020.9882
3267;1835.1311
3268;3426.4903
3269;2142.5117
3270;2143.4650
3271;1715.7291
3272;3677.4706
3273;4291.2881
3274;2861.7965
3275;3963.4073
3276;3681.2213
3277;2241.6968
3278;5156.7926
3279;3967.6588
3280;3035.0315
3281;2457.8577
3282;3687.7084
3283;2582.3378
3284;2348.5318
3285;3691.4759
3286;3976.3535
3287;2350.6150
3288;3694.7480
3289;2464.1150
3290;2353.0613
3291;2589.3149
3292;3699.9448
3293;4709.9215
3294;3454.8713
3295;2468.7032
3296;2357.4406
3297;4322.8827
3298;3052.3837
3299;3053.3226
3300;3245.0875
3301;3462.3571
3302;3995.9478
3303;3711.4490
3304;4330.9269
3305;3058.0628
3306;3714.2843
3307;3715.2108
3308;4001.9013
3309;2081.9471
3310;3718.6837
3311;4339.2927
3312;2604.5209
3313;3721.6688
3314;3722.5813
3315;3475.3395
3316;2267.4364
3317;2898.2150
3318;4013.8321
3319;4349.2319
3320;3262.8578
3321;2611.1806
3322;4018.1206
3323;5804.8395
3324;3074.0881
3325;2751.4437
3326;3735.0279
3327;3269.0803
3328;2616.2101
3329;2617.1583
3330;3272.3833
