;Evaluation
1782;1592.2748
1783;1960.6428
1784;1500.2532
1785;1962.7869
1786;1343.9030
1787;1502.9472
1788;1966.3121
1789;1346.3145
1790;948.3685
1791;1829.9240
1792;1971.6089
1793;4272.6475
1794;2849.3142
1795;2332.1623
1796;1974.2891
1797;1711.9824
1798;1835.1943
1799;1428.3068
1800;1714.8999
1801;4288.0742
1802;1980.0318
1803;1226.6849
1804;2576.9298
1805;2577.8207
1806;1228.4833
1807;2346.1710
1808;2581.6865
1809;1614.4883
1810;3229.8465
1811;1124.3692
1812;1848.1041
1813;1125.8735
1814;2355.0023
1815;2159.6651
1816;2880.4391
1817;1852.6360
1818;998.5294
1819;1528.1023
1820;1299.8330
1821;1131.2010
1822;3253.0734
1823;5205.6912
1824;2003.1064
1825;1628.4573
1826;2172.1887
1827;1304.2621
1828;1450.1123
1829;1451.0408
1830;1866.5496
1831;2011.0477
1832;1868.3255
1833;1047.2207
1834;6545.8716
1835;2910.1622
1836;1747.0252
1837;1311.1678
1838;1543.4704
1839;2386.2668
1840;1750.8563
1841;1545.8047
1842;2920.7365
1843;2921.6229
1844;1384.8716
1845;6578.8672
1846;1385.9662
1847;1254.9149
1848;2028.0145
1849;3296.3936
1850;2931.0127
1851;1200.0020
1852;1258.0726
1853;2202.4597
1854;2403.5587
1855;2034.7007
1856;1556.8830
1857;2406.9924
1858;3783.2713
1859;1472.2127
1860;1767.5851
1861;2040.4356
1862;1658.7903
1863;2654.9136
1864;1770.8732
1865;1476.6636
1866;917.5126
1867;1331.3381
1868;1665.1071
1869;1903.9006
1870;1666.8485
1871;1905.8967
1872;3336.1826
1873;2427.2209
1874;2670.8382
1875;1670.2093
1876;1273.4857
1877;2972.3503
1878;1784.3377
1879;1912.7137
1880;2060.7573
1881;1410.9252
1882;3351.8190
1883;1578.2652
1884;1118.8937
1885;1918.9598
1886;1680.0137
1887;1680.9494
1888;1416.4282
1889;2243.5877
1890;1417.9483
1891;2245.9989
1892;1586.3363
1893;2997.2913
1894;2075.9692
1895;2076.8857
1896;3000.8329
1897;2701.5983
1898;1287.4027
1899;3380.3036
1900;2254.4464
1901;1933.3045
1902;2707.5245
1903;3868.7450
1904;1693.5081
1905;2464.1888
1906;1356.2499
1907;1696.2430
1908;2088.6030
1909;1598.0957
1910;1698.9122
1911;2091.8880
1912;619.0114
1913;2270.6208
1914;2477.9473
1915;3029.4847
1916;1948.4468
1917;1364.8600
1918;2730.6057
1919;3414.1309
1920;1607.5890
1921;1822.8656
1922;1243.8164
1923;2488.5330
1924;1191.1210
1925;1612.4455
1926;3046.6117
1927;1714.6547
1928;1960.5079
1929;1961.3536
1930;1308.5192
1931;2114.6817
1932;2291.8180
1933;1376.0296
1934;2752.9516
1935;2295.0378
1936;1968.0878
1937;1253.3718
1938;2507.6457
1939;2299.5779
1940;1314.9947
1941;1841.9179
1942;2303.2919
1943;2304.2009
1944;2765.9314
1945;1976.5886
1946;1153.9658
1947;1731.8794
1948;1732.7911
1949;1849.2165
1950;1206.9625
1951;1851.6013
1952;2137.3758
1953;1853.3237
1954;2317.5555
1955;4635.9360
1956;3974.4803
1957;1546.5612
1958;3094.0072
1959;2142.9168
1960;3096.2084
1961;1467.5690
1962;1550.0408
1963;3100.9507
1964;1469.8084
1965;1643.6619
1966;1398.0599
1967;1748.4912
1968;3109.1883
1969;1400.0833
1970;1401.0310
1971;1557.6440
1972;2157.6590
1973;1220.5018
1974;1872.3669
1975;1171.1818
1976;1339.4442
1977;1407.3649
1978;1408.3077
1979;2167.5435
1980;2562.5046
1981;1880.1000
1982;3525.9329
1983;1176.2678
1984;2172.4919
1985;1883.7550
1986;1285.3298
1987;4040.4160
1988;1489.5181
1989;1089.4542
1990;1771.2988
1991;1668.0441
1992;1493.4036
1993;1494.3485
1994;1578.3103
1995;2030.1810
1996;1496.8155
1997;1673.8504
1998;2189.8007
1999;2034.3131
2000;2035.2382
2001;2375.3446
2002;1141.1154
2003;1902.7868
2004;2855.0764
2005;1587.0931
2006;2041.4740
2007;2042.3932
2008;1505.8633
2009;1908.3554
2010;2863.4288
2011;2203.5569
2012;1686.0111
2013;1911.7418
2014;1366.4804
2015;2050.6465
2016;3190.7642
2017;4103.2642
2018;2052.5563
2019;3193.7306
2020;1438.1277
2021;2877.1476
2022;1439.5207
2023;1200.5163
2024;1695.7856
2025;1311.3294
2026;1603.6609
2027;2406.4048
2028;1605.2090
2029;1927.1772
2030;1377.5053
2031;2067.1853
2032;3618.4465
2033;1810.1568
2034;2414.4548
2035;2415.3669
2036;2071.2399
2037;2231.4850
2038;2638.1155
2039;4146.4569
2040;3629.0201
2041;2420.2193
2042;2234.9632
2043;4843.2394
2044;1817.1486
2045;1818.0828
2046;2425.0232
2047;3638.4023
2048;2647.0179
2049;2647.9219
2050;3641.7600
2051;1619.4983
2052;1715.6995
2053;2244.5275
2054;1717.3392
2055;2086.2647
2056;1826.4159
2057;1538.9787
2058;2924.8531
2059;1272.6232
2060;1541.4897
2061;1628.0159
2062;1543.2743
2063;2256.4751
2064;1223.2101
2065;2936.5671
2066;1049.7366
2067;2100.3942
2068;2674.1315
2069;1839.4002
2070;2676.3832
2071;1339.1366
2072;1403.8324
2073;1735.0840
2074;2950.5376
2075;1018.3887
2076;2110.4365
2077;2111.3570
2078;1232.5805
2079;1849.8035
2080;2277.5987
2081;2115.8321
2082;2279.5066
2083;2964.2325
2084;1853.5798
2085;1187.2500
2086;1142.5445
2087;2122.7944
2088;2702.6444
2089;1859.0035
2090;1859.9378
2091;2706.2659
2092;1295.2479
2093;1568.8775
2094;2293.8917
2095;4260.9376
2096;1865.0962
2097;2985.0464
2098;2133.0858
2099;1867.3847
2100;2299.2381
2101;2718.1861
2102;2719.0866
2103;1994.9277
2104;1497.1353
2105;1872.2908
2106;1498.7616
2107;1999.2781
2108;1666.9904
2109;2144.1950
2110;4289.2377
2111;2310.5047
2112;6008.0972
2113;3338.7159
2114;1582.4348
2115;1880.0774
2116;1433.3896
2117;3345.4571
2118;3011.7832
2119;2738.8862
2120;2152.9079
2121;3014.9642
2122;1040.6063
2123;1372.6592
2124;1888.3246
2125;1511.6040
2126;2016.3985
2127;1513.2473
2128;2328.9931
2129;2019.3259
2130;2525.0657
2131;2755.5141
2132;4330.9212
2133;3790.4259
2134;1896.1155
2135;2167.9127
2136;3035.8767
2137;4337.8155
2138;2169.8284
2139;3798.0689
2140;3376.9459
2141;2763.8582
2142;1521.0673
2143;1691.0137
2144;1691.9567
2145;3046.4149
2146;1693.3949
2147;2771.9151
2148;1906.6142
2149;1606.4581
2150;1174.8820
2151;2037.3804
2152;3396.5000
2153;2779.8511
2154;1224.0536
2155;1801.0119
2156;2187.7965
2157;1532.4035
2158;2358.4641
2159;1917.1882
2160;2045.9310
2161;2192.9927
2162;1806.9305
2163;2048.7853
2164;1618.4072
2165;2197.3323
2166;2198.2535
2167;1924.4058
2168;3849.6806
2169;4400.4858
2170;3081.2271
2171;4402.6066
2172;1813.7766
2173;2056.5455
2174;3428.4451
2175;1624.9440
2176;2375.8392
2177;1471.7087
2178;2378.2944
2179;2209.3431
2180;1719.3160
2181;1821.3907
2182;2065.1716
2183;1823.1470
2184;2385.0359
2185;1410.2919
2186;2586.4474
2187;2388.3330
2188;1725.8498
2189;1828.3099
2190;2073.0153
2191;3110.3961
2192;2074.4952
2193;2829.7642
2194;1639.2290
2195;2596.3574
2196;1731.8419
2197;1485.3850
2198;5199.4930
2199;2400.6850
2200;1201.3022
2201;1736.1546
2202;2084.3133
2203;1954.9751
2204;3910.7933
2205;3129.5324
2206;2087.2851
2207;2237.3010
2208;1741.0634
2209;2849.9122
2210;1363.9573
2211;1846.2940
2212;1744.6634
2213;1571.1441
2214;2418.0616
2215;1572.6863
2216;1851.1573
2217;2861.7807
2218;1431.8415
2219;1750.9704
2220;2252.1727
2221;1577.4696
2222;2427.7947
2223;1973.5136
2224;3158.5174
2225;2872.2734
2226;1580.6944
2227;1976.7898
2228;5272.2654
2229;2876.6830
2230;1172.9420
2231;1440.4690
2232;3522.0263
2233;2114.1470
2234;2115.0774
2235;3173.4122
2236;2441.9920
2237;2646.4005
2238;5293.6231
2239;2647.7216
2240;2119.1091
2241;2271.4006
2242;3534.1559
2243;1871.9632
2244;3183.1921
2245;1990.4251
2246;3539.4097
2247;1770.5926
2248;2125.6397
2249;4555.7798
2250;1876.8432
2251;2128.0160
2252;2660.9320
2253;1597.5047
2254;4565.1483
2255;2283.4977
2256;2284.4194
2257;2285.3447
2258;2667.1436
2259;2287.0421
2260;2911.6865
2261;3559.6120
2262;2670.6144
2263;2914.2818
2264;1458.0941
2265;1887.8793
2266;3210.2847
2267;2293.9690
2268;2471.3496
2269;1607.3241
2270;3572.7132
2271;4020.1737
2272;4595.3349
2273;3217.6264
2274;1893.6589
2275;4024.8964
2276;2300.8658
2277;1534.8585
2278;1697.3666
2279;2932.7194
2280;2305.2064
2281;4611.2472
2282;3228.7685
2283;5382.1101
2284;2484.9466
2285;2692.9388
2286;4040.2799
2287;2309.6582
2288;1903.0112
2289;2311.7227
2290;4624.2936
2291;1905.0606
2292;1543.1417
2293;2701.4093
2294;1474.4481
2295;3605.0902
2296;2950.5249
2297;2319.1936
2298;2952.6013
2299;2320.8248
2300;6499.1001
2301;2955.0420
2302;3251.3444
2303;1807.2458
2304;2503.2575
2305;3255.1240
2306;2713.5183
2307;1714.7439
2308;2507.0052
2309;1811.5386
2310;2330.0455
2311;1813.1958
2312;1718.7099
2313;1420.7576
2314;1923.1393
2315;2336.1610
2316;2516.7096
2317;2182.0779
2318;2728.5123
2319;1260.2736
2320;4681.8671
2321;2980.2670
2322;1822.2145
2323;1930.3145
2324;1824.0117
2325;2346.0842
2326;1493.9152
2327;1826.7805
2328;2193.0634
2329;2056.9315
2330;1496.8972
2331;1267.5264
2332;4120.3232
2333;2536.4985
2334;1434.5308
2335;1320.7276
2336;2064.5687
2337;1739.5261
2338;2361.7128
2339;2362.6369
2340;2545.2981
2341;1576.6093
2342;3010.7960
2343;1578.0315
2344;2210.1756
2345;2551.1193
2346;1746.4484
2347;1660.0688
2348;1661.0156
2349;4746.6022
2350;1511.2344
2351;1956.6538
2352;1848.8942
2353;2219.6012
2354;1850.6101
2355;2380.2799
2356;1667.1388
2357;2382.5528
2358;1283.8732
2359;1669.9762
2360;2570.1123
2361;4773.9175
2362;1194.4392
2363;1858.9580
2364;1594.3399
2365;1763.1022
2366;3722.9910
2367;1764.4678
2368;1972.9910
2369;1864.3233
2370;3356.6768
2371;1865.7525
2372;1976.4426
2373;1867.5799
2374;1770.2321
2375;1682.6678
2376;2104.2582
2377;1531.3224
2378;4813.5744
2379;3064.0887
2380;1605.9491
2381;1533.9038
2382;2411.2751
2383;2597.6783
2384;1987.3992
2385;2112.5385
2386;1690.9761
2387;1990.3218
2388;3076.7686
2389;1991.7876
2390;2258.2876
2391;1993.5447
2392;1474.4404
2393;1995.7694
2394;1697.3463
2395;2122.6168
2396;2613.3703
2397;1699.6362
2398;1700.5776
2399;4859.6467
2400;2430.7496
2401;4254.6796
2402;2619.1832
2403;2270.8901
2404;2839.5202
2405;3786.9108
2406;1894.3954
2407;2132.1290
2408;3791.3368
2409;2844.4167
2410;1707.5957
2411;949.6342
2412;1900.2114
2413;2138.6620
2414;2445.1099
2415;2853.5426
2416;2446.8195
2417;2447.7327
2418;1428.7567
2419;1491.8306
2420;3432.0980
2421;2640.9916
2422;1717.5899
2423;1909.3760
2424;2148.9825
2425;3126.6982
2426;1496.3314
2427;2151.9101
2428;2870.1244
2429;1436.0163
2430;2652.0263
2431;1815.4841
2432;2654.3201
2433;2030.7123
2434;1817.8937
2435;1645.7121
2436;3840.8763
2437;3143.4329
2438;2162.0250
2439;4324.9202
2440;2163.3907
2441;3846.8767
2442;2473.9189
2443;3849.2030
2444;1733.0884
2445;1825.2417
2446;1826.1860
2447;3856.1656
2448;2479.8894
2449;2480.8144
2450;2672.5666
2451;2044.6613
2452;2045.6005
2453;2174.3854
2454;2175.3206
2455;2048.2992
2456;3166.4347
2457;2177.8470
2458;2904.7039
2459;4980.3467
2460;3170.1292
2461;1836.2817
2462;1745.3650
2463;2686.0968
2464;1838.8004
2465;2330.0785
2466;2497.4390
2467;2690.4676
2468;1841.7918
2469;2692.7681
2470;1592.1273
2471;1593.0772
2472;1669.8871
2473;2505.6869
2474;2699.3475
2475;2507.4594
2476;2341.2245
2477;2702.3335
2478;2510.2362
2479;1850.5656
2480;3197.3361
2481;1675.7446
2482;1676.6952
2483;1854.1352
2484;3523.7330
2485;2203.2667
2486;2518.9410
2487;1764.1999
2488;3529.1886
2489;2941.8946
2490;1962.1418
2491;3925.1644
2492;2524.2444
2493;1607.2904
2494;2358.2909
2495;1966.1825
2496;2212.8912
2497;2724.4390
2498;2362.1128
2499;2531.7627
2500;2085.9170
2501;2364.9666
2502;2087.6748
2503;1775.4702
2504;8877.8495
2505;2537.3841
2506;2733.4860
2507;1481.5913
2508;1546.9636
2509;1977.6175
2510;3956.1087
2511;2544.1376
2512;2096.1094
2513;2376.5167
2514;2547.1894
2515;1982.0886
2516;1878.7081
2517;5100.2018
2518;3967.7100
2519;1701.3819
2520;1702.3194
2521;1788.3337
2522;1987.9763
2523;2982.8752
2524;3580.3415
2525;1705.8735
2526;1558.4818
2527;2758.2308
2528;1708.4261
2529;2760.6080
2530;2564.2752
2531;1795.9384
2532;1796.8853
2533;1797.8314
2534;2248.2248
2535;1799.5285
2536;2571.6797
2537;1441.0902
2538;3603.6152
2539;3003.8357
2540;2121.2931
2541;2774.9157
2542;1718.7548
2543;3610.2786
2544;2579.6865
2545;2779.0438
2546;5161.9321
2547;3614.2503
2548;2008.8595
2549;1808.8723
2550;2129.0249
2551;1724.4372
2552;3622.1978
2553;2787.2232
2554;1907.9800
2555;1813.5253
2556;2267.8221
2557;2592.7220
2558;2593.6493
2559;3026.8375
2560;3633.1006
2561;2138.0425
2562;3635.5381
2563;4545.2726
2564;4041.1286
2565;3031.7539
2566;2799.4557
2567;2275.4874
2568;3310.7050
2569;3035.7234
2570;2602.9682
2571;4049.8386
2572;4050.6118
2573;1585.9336
2574;1824.7698
2575;1825.7133
2576;3320.3858
2577;2810.4666
2578;1661.6813
2579;2285.7406
2580;2613.1737
2581;2287.4575
2582;939.4167
2583;2290.7604
2584;3666.0903
2585;2292.2397
2586;3057.2300
2587;2293.8581
2588;2159.8629
2589;3060.7198
2590;4081.8388
2591;5248.9324
2592;2162.2634
2593;2298.3240
2594;2627.5742
2595;2628.4984
2596;2300.8612
2597;2046.1481
2598;1939.3992
2599;2303.9701
2600;2634.0346
2601;4610.4327
2602;6148.0723
2603;2838.4880
2604;2460.9511
2605;2637.6487
2606;9232.5102
2607;2462.9191
2608;2639.7670
2609;1760.7822
2610;1761.7323
2611;2177.1964
2612;2468.4204
2613;1610.7931
2614;4631.8289
2615;2180.6171
2616;3370.9502
2617;2318.4582
2618;2650.5823
2619;2651.5066
2620;2320.9997
2621;3376.9018
2622;2064.5903
2623;1956.8733
2624;3380.9472
2625;1691.4249
2626;2068.2399
2627;1862.3627
2628;2866.0913
2629;2662.2265
2630;4659.7695
2631;4660.6402
2632;2868.9318
2633;1865.7523
2634;2195.9342
2635;3394.6230
2636;1383.9560
2637;1869.2873
2638;2876.7446
2639;4156.1849
2640;1701.2043
2641;2080.1873
2642;1873.1167
2643;2342.3276
2644;1973.4231
2645;12499.0103
2646;1705.3636
2647;2345.8105
2648;2086.0516
2649;3129.9885
2650;4695.8505
2651;4696.7137
2652;2088.3692
2653;2892.5097
2654;4701.2017
2655;1881.4298
2656;2214.3763
2657;2510.5361
2658;3139.0786
2659;3139.9919
2660;1984.0952
2661;2900.7491
2662;2095.9287
2663;2695.6924
2664;1218.3730
2665;3777.8512
2666;1889.8725
2667;2520.7621
2668;2364.1459
2669;3783.5318
2670;1892.7136
2671;2912.7853
2672;3443.2886
2673;1647.7454
2674;2230.2391
2675;3447.6371
2676;4214.6023
2677;1997.3321
2678;2109.2350
2679;2712.8012
2680;1461.6995
2681;2715.5113
2682;3457.0097
2683;3169.8388
2684;2717.9261
2685;4228.7724
2686;2719.4184
2687;2720.3460
2688;1732.0825
2689;2382.5491
2690;6354.1293
2691;1589.4894
2692;2244.9239
2693;2726.8953
2694;1818.8767
2695;2011.2816
2696;2123.9619
2697;3824.0250
2698;3477.2933
2699;4250.9120
2700;2733.6319
2701;2127.0998
2702;2553.4487
2703;2736.7603
2704;1825.4107
2705;1917.6292
2706;2019.5006
2707;3489.0285
2708;3838.8284
2709;3839.7220
2710;1829.3871
2711;2402.0047
2712;2957.2333
2713;1672.4141
2714;2959.8075
2715;2960.7279
2716;3208.3594
2717;2407.2017
2718;3852.4174
2719;1835.4335
2720;1928.1529
2721;1677.6035
2722;1544.3540
2723;2413.9885
2724;2272.9263
2725;2147.5944
2726;1758.0744
2727;2276.0938
2728;3225.3705
2729;1843.9649
2730;2039.0076
2731;1761.9140
2732;2154.3912
2733;2041.9477
2734;2425.7477
2735;2986.4567
2736;1553.9143
2737;3885.6828
2738;2776.4123
2739;2046.7191
2740;3241.5525
2741;2289.0922
2742;1946.6770
2743;3894.2492
2744;2597.0960
2745;3247.2729
2746;4330.5809
2747;2436.8821
2748;4874.6133
2749;3250.6533
2750;3547.0750
2751;2602.1207
2752;3549.2536
2753;5578.2431
2754;2441.4155
2755;2056.8709
2756;2057.8166
2757;2607.4994
2758;3260.2899
2759;2060.0749
2760;3011.7998
2761;4895.0450
2762;2062.0173
2763;7836.4489
2764;2449.7636
2765;2178.5099
2766;2451.7573
2767;2616.1379
2768;2617.0682
2769;3272.2465
2770;1708.2132
2771;4366.3193
2772;2807.8234
2773;1512.8632
2774;3934.3363
2775;2459.8959
2776;3578.9368
2777;2461.4532
2778;3030.3992
2779;1642.4226
2780;2190.7844
2781;2629.8717
2782;1879.4287
2783;3588.9065
2784;1974.8373
2785;2195.2038
2786;2196.1471
2787;5648.0714
2788;2471.9632
2789;2826.0135
2790;3957.3147
2791;2474.2527
2792;4949.3737
2793;3960.3915
2794;5658.5542
2795;1723.1238
2796;4404.4230
2797;2832.3389
2798;2833.2625
2799;4408.1836
2800;3607.5998
2801;2335.2028
2802;2647.4932
2803;2091.0712
2804;3973.9305
2805;2208.6666
2806;1894.0886
2807;3978.4714
2808;2842.6916
2809;3980.6628
2810;1896.4957
2811;3064.4896
2812;2214.1798
2813;3322.1579
2814;2848.4820
2815;2849.4080
2816;2347.5113
2817;3070.7412
2818;7984.7197
2819;2218.9160
2820;1816.4298
2821;2855.3112
2822;2221.7410
2823;4444.2586
2824;3637.1178
2825;2106.6403
2826;2107.5762
2827;2503.6794
2828;2357.3391
2829;1743.3354
2830;1910.3166
2831;2508.2268
2832;3345.2134
2833;2113.7099
2834;3651.8585
2835;2870.2425
2836;3653.9399
2837;4020.2291
2838;2116.8533
2839;2873.7825
2840;4471.2027
2841;2515.9846
2842;4026.4736
2843;2876.9785
2844;4476.1748
2845;2878.4621
2846;2879.3877
2847;4032.0375
2848;3360.9372
2849;2123.6361
2850;4035.8049
2851;1835.4096
2852;3106.9600
2853;2885.9587
2854;2127.4417
2855;2888.1620
2856;2247.2910
2857;4045.9225
2858;1686.7466
2859;2131.5734
2860;3116.2924
2861;2894.6180
2862;3118.2016
2863;4054.4610
2864;4055.3566
2865;5070.0658
2866;1503.2026
2867;1561.9764
2868;1562.9357
2869;2139.6953
2870;1694.8825
2871;2141.8494
2872;4070.4083
2873;2143.2646
2874;3702.9090
2875;8147.1927
2876;1852.5867
2877;2398.3980
2878;5097.4627
2879;2266.4827
2880;2720.7110
2881;1855.9820
2882;5104.8234
2883;2723.4998
2884;2404.0277
2885;1858.6076
2886;2556.5211
2887;6818.2156
2888;1574.3909
2889;2559.3147
2890;2156.1526
2891;2561.3646
2892;2733.0513
2893;3154.4252
2894;5126.8073
2895;3155.8617
2896;3730.5600
2897;3157.5448
2898;2566.4316
2899;5133.6088
2900;3160.0646
2901;2054.9865
2902;2418.5680
2903;3738.6875
2904;10282.1083
2905;2057.3566
2906;1960.3360
2907;4574.9808
2908;3743.9806
2909;2942.6209
2910;2575.6657
2911;1718.0251
2912;5891.2227
2913;2426.7275
2914;2579.3333
2915;5159.5152
2916;1966.4674
2917;3755.0544
2918;4590.3946
2919;3443.6803
2920;2431.7707
2921;3445.9207
2922;2585.3743
2923;3448.0766
2924;1881.7217
2925;2436.1000
2926;2301.7026
2927;2437.9775
2928;4145.4492
2929;2961.9620
2930;2304.6911
2931;2305.6337
2932;2442.1976
2933;3775.2125
2934;2967.1643
2935;2187.2723
2936;2598.3177
2937;1808.4806
2938;2773.9320
2939;2081.3909
2940;2082.3374
2941;2314.6440
2942;2193.7628
2943;2452.7875
2944;2780.7567
2945;2607.8895
2946;1987.9048
2947;1815.9992
2948;2984.3352
2949;2786.2898
2950;1991.1584
2951;2614.3301
2952;2615.2589
2953;1993.5228
2954;6978.1575
2955;6978.9793
2956;3221.9815
2957;2464.8071
2958;2206.2458
2959;2329.7571
2960;2330.6985
2961;2797.7032
2962;2623.6879
2963;3230.0732
2964;4199.9915
2965;5250.8589
2966;2211.8335
2967;4203.3793
2968;3003.3380
2969;2474.2752
2970;2003.9337
2971;5261.1970
2972;3007.3153
2973;3828.3988
2974;4212.1344
2975;3511.0245
2976;3010.3725
2977;2342.3435
2978;3244.1653
2979;2109.6526
2980;1918.8189
2981;3248.1225
2982;1760.3548
2983;2641.4596
2984;2642.3947
2985;2226.1202
2986;1839.9238
2987;3527.4293
2988;2822.8726
2989;2353.3312
2990;4707.5433
2991;5296.8539
2992;5297.7250
2993;3261.0568
2994;3261.9627
2995;4241.4479
2996;2651.8391
2997;3031.5932
2998;2123.0633
2999;2654.7497
3000;5310.3705
3001;3035.4226
3002;2500.6400
3003;4251.9813
3004;3866.3382
3005;2836.2235
3006;2364.4613
3007;2838.2179
3008;2241.6187
3009;3550.1428
3010;5326.0634
3011;1853.4943
3012;3553.4396
3013;3046.7316
3014;2844.4799
3015;3048.5744
3016;2846.2673
3017;2247.9950
3018;4746.6477
3019;4747.5262
3020;3287.6687
3021;3053.7504
3022;2251.0753
3023;2852.2908
3024;3056.9509
3025;4280.6216
3026;4281.5172
3027;2141.7045
3028;3295.8469
3029;1714.7927
3030;2382.5960
3031;1865.5905
3032;3301.5776
3033;2683.4659
3034;2260.7047
3035;3305.0048
3036;2865.2324
3037;2388.6341
3038;2867.2864
3039;1655.1620
3040;2265.9009
3041;2392.7225
3042;4307.7986
3043;1959.0426
3044;3316.2222
3045;1875.3421
3046;2696.6617
3047;3082.8245
3048;1962.7054
3049;2699.6531
3050;2400.6330
3051;5402.2947
3052;2702.0732
3053;1880.6156
3054;6180.0041
3055;2704.6829
3056;4328.3755
3057;2547.0387
3058;5413.3232
3059;4331.5565
3060;3332.8828
3061;2708.9014
3062;1971.0568
3063;3336.5535
3064;2892.6019
3065;1973.1349
3066;2285.6240
3067;6204.6873
3068;1671.4531
3069;4346.6685
3070;3344.5098
3071;3345.3478
3072;3107.3206
3073;3347.2659
3074;3348.1864
3075;3349.1084
3076;3629.1014
3077;3629.9744
3078;2723.4109
3079;2564.1462
3080;1982.3363
3081;4362.0345
3082;3635.9388
3083;2727.8863
3084;2298.1040
3085;2426.7173
3086;1986.4480
3087;2301.0435
3088;2915.5863
3089;1988.8499
3090;2431.7544
3091;3127.4653
3092;5473.9359
3093;3369.4826
3094;3129.7259
3095;2087.4191
3096;2923.3175
3097;4873.0636
3098;2437.4638
3099;2925.8885
3100;3658.2737
3101;2311.4325
3102;3137.8615
3103;1690.5770
3104;1832.4154
3105;6283.4105
3106;3142.6321
3107;5500.4782
3108;4401.2440
3109;2446.0225
3110;3145.8068
3111;2447.6245
3112;3672.2694
3113;5509.2670
3114;2320.6337
3115;4410.1002
3116;4410.9910
3117;1634.6619
3118;3678.9025
3119;2760.0514
3120;2598.6343
3121;6311.8201
3122;2762.3540
3123;1922.5825
3124;2457.5765
3125;3160.6560
3126;4425.8056
3127;2330.3136
3128;3163.4935
3129;6327.8224
3130;4922.4149
3131;6329.6698
3132;2770.1639
3133;4433.1604
3134;3695.1993
3135;5543.6551
3136;3412.4010
3137;3169.5842
3138;3698.7618
3139;4035.9203
3140;3172.0058
3141;6344.8661
3142;1532.4826
3143;5556.1207
3144;5556.9911
3145;2021.6741
3146;7413.6302
3147;3422.5931
3148;2618.2167
3149;2968.2438
3150;2619.9766
3151;3182.3153
3152;3713.6149
3153;2346.3852
3154;1858.5075
3155;3717.9103
3156;3187.7068
3157;2126.0855
3158;7442.1176
3159;4060.2423
3160;6381.2184
3161;1655.3510
3162;2353.2348
3163;4968.8269
3164;2982.2260
3165;3441.9513
3166;2983.9489
3167;1599.5064
3168;2358.1131
3169;3734.5822
3170;4482.3964
3171;2135.4261
3172;2361.1535
3173;1151.2776
3174;2364.0852
3175;3209.3255
3176;3745.1195
3177;2248.0019
3178;1730.1917
3179;1875.3304
3180;3001.4548
3181;3002.3860
3182;2502.9296
3183;2372.0889
3184;5634.5563
3185;4098.7592
3186;2818.8293
3187;2051.0102
3188;5641.1484
3189;6447.8710
3190;2821.8749
3191;4515.8852
3192;2823.3594
3193;7529.7854
3194;3012.8462
3195;2152.9821
3196;3015.0729
3197;3769.7356
3198;5655.4719
3199;2662.3379
3200;2663.2778
3201;3773.8894
3202;4529.5600
3203;2831.9106
3204;2832.8427
3205;3022.6247
3206;2519.7952
3207;2160.7675
3208;3491.3145
3209;2837.6235
3210;2271.0459
3211;5047.6543
3212;1976.1229
3213;2165.2723
3214;7579.2686
3215;3249.1838
3216;3250.1109
3217;2167.6890
3218;2070.1054
3219;2278.0613
3220;3255.2997
3221;5064.6735
3222;4144.7291
3223;4145.6350
3224;2534.3852
3225;2074.5362
3226;2853.4152
3227;5073.6224
3228;4152.0527
3229;4568.1540
3230;7614.4163
3231;5077.1641
3232;6528.5657
3233;3265.2048
3234;2406.8856
3235;6533.8248
3236;2178.8370
3237;2860.6569
3238;3815.1226
3239;2410.4951
3240;3054.2257
3241;3525.0212
3242;5729.0314
3243;3526.4784
3244;3821.1813
3245;6551.4463
3246;6552.2987
3247;2549.0592
3248;2699.9438
3249;2869.6239
3250;7653.1484
3251;2551.9909
3252;1482.7665
3253;1533.1517
3254;3067.2330
3255;2556.9697
3256;3288.4573
3257;7673.8613
3258;3542.7021
3259;3290.5067
3260;4607.6016
3261;2304.7499
3262;5762.7470
3263;4191.9951
3264;4612.0859
3265;3295.2383
3266;3845.3597
3267;2884.9496
3268;2716.1854
3269;3552.8290
3270;2887.6072
3271;2311.0199
3272;2568.6873
3273;2312.7657
3274;2435.4352
3275;2571.5967
3276;2723.8049
3277;3859.6327
3278;3860.5436
3279;2574.6359
3280;6621.3393
3281;2318.4156
3282;2898.9558
3283;3093.1454
3284;4640.6142
3285;4641.5031
3286;4642.3842
3287;1857.8913
3288;3097.4142
3289;2021.0068
3290;4226.6308
3291;5166.7612
3292;2448.3562
3293;3323.6858
3294;2327.5220
3295;3104.2910
3296;2218.2991
3297;2219.2500
3298;3107.8806
3299;2454.4843
3300;2332.7084
3301;3888.7578
3302;3889.6697
3303;5835.2519
3304;5187.7758
3305;3891.6641
3306;2747.9954
3307;2920.6749
3308;2337.4883
3309;3117.5804
3310;1871.5066
3311;2600.2578
3312;3601.2786
3313;2601.8652
3314;2465.8714
3315;2603.8045
3316;2344.3702
3317;2468.7018
3318;2932.5179
3319;2235.2451
3320;3611.7007
3321;2348.5490
3322;2763.9309
3323;2043.8598
3324;3134.7816
3325;2939.7905
3326;1622.9176
3327;2769.4464
3328;3363.8241
3329;2944.2819
3330;4283.4944
3331;2772.5695
3332;2619.4806
3333;2482.5058
3334;4288.8710
3335;2949.5316
3336;4720.1410
